STATE,COUNTY,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
55,065,16769,16785,16751,16688,16659,16667
55,067,19258,19051,19087,19184,19239,19208
55,069,28105,27864,27844,27745,27686,27596
55,071,79950,79488,79363,79056,78925,78785
55,073,135173,135361,135132,135525,135478,135697
55,075,41072,40676,40298,40341,40401,40256
55,077,15060,15112,15115,15270,15393,15537
55,078,4508,4510,4531,4602,4596,4553
55,079,958639,958606,955121,950843,947908,947011
55,081,45162,45314,45505,45818,46197,46674
55,083,37459,37474,37477,37530,37901,38057
55,085,35330,35307,35358,35237,35449,35607
55,087,182127,183311,184606,185834,187012,187927
55,089,87622,87991,88413,88540,89302,89597
55,091,7299,7238,7245,7246,7276,7265
55,093,41076,41117,41528,42075,42608,42768
55,095,43343,43240,43261,43409,43578,43705
55,097,70546,70544,70483,70674,70979,70943
55,099,13658,13577,13417,13377,13371,13347
55,101,194821,194725,194915,196026,196348,196204
55,103,17747,17568,17545,17510,17416,17313
55,105,160999,161095,161363,162278,162817,163120
55,107,14347,14119,14084,14120,14054,14091
55,109,86599,87207,87643,88615,89721,90691
55,111,62972,63290,63627,63956,64306,64420
55,113,16364,16297,16327,16378,16439,16540
55,115,41349,41058,40927,40832,40725,40794
55,117,114994,115209,115043,115085,115161,115232
55,119,20414,20314,20295,20302,20346,20340
55,121,29417,29444,29531,29352,29479,29583
55,123,30199,30331,30554,30729,30775,30877
55,125,21422,21455,21488,21667,21949,22153
55,127,103190,102508,102668,102890,103547,103898
55,129,15654,15515,15587,15728,15841,15764
55,131,133610,133920,134324,134961,135615,136302
55,133,395518,396377,398664,401099,402705,404545
55,135,51934,51684,51301,51108,51051,50863
55,137,24110,23966,24104,24215,24245,24388
55,139,169445,169383,169809,170568,170811,171801
55,141,73595,73360,73224,73053,72827,72795
56,000,583159,586389,585243,579994,579054,580116
56,001,37702,38054,38012,38600,38937,38819
56,003,11864,11965,11949,11888,11887,11746
56,005,48195,49336,48900,46445,46349,46420
56,007,15889,15630,15719,15261,14841,14832
56,009,14207,14303,14104,13756,13682,13865
56,011,7237,7441,7497,7393,7452,7573
56,013,40595,40261,40250,39865,39656,39467
56,015,13541,13566,13329,13384,13334,13225
56,017,4795,4722,4664,4693,4554,4415
56,019,8589,8622,8492,8457,8505,8548
56,021,96122,97090,98039,98599,99264,99865
56,023,18601,18788,19141,19334,19537,19934
56,025,81453,82218,81025,79622,79140,79734
56,027,2494,2504,2470,2398,2403,2340
56,029,29000,28973,29262,29272,29309,29192
56,031,8778,8803,8673,8557,8571,8475
56,033,29884,29925,30027,30222,30277,30597
56,035,10170,10064,9997,9778,9827,9867
56,037,44996,44780,44319,43663,43188,42917
56,039,22801,23083,23255,23383,23261,23385
56,041,20835,20777,20711,20449,20299,20196
56,043,8277,8282,8180,8013,7886,7824
56,045,7134,7202,7228,6962,6895,6880
